ANALS_TRGET_YEAR,ANALS_TRGET_MT,LBRRY_NM,AREA_NM,LBRRY_CD,WKDAY_NM,LON_RATE
2021,3,궁동어린이도서관,서울특별시,28108,월,9.584
2021,3,궁동어린이도서관,서울특별시,28108,화,0
2021,3,궁동어린이도서관,서울특별시,28108,수,21.154
2021,3,궁동어린이도서관,서울특별시,28108,목,11.034
2021,3,궁동어린이도서관,서울특별시,28108,금,13.181
2021,3,궁동어린이도서관,서울특별시,28108,토,21.181
2021,3,구로기적의도서관,서울특별시,28109,일,20.905
2021,3,구로기적의도서관,서울특별시,28109,월,0
2021,3,구로기적의도서관,서울특별시,28109,화,19.295
2021,3,구로기적의도서관,서울특별시,28109,수,15.587
2021,3,구로기적의도서관,서울특별시,28109,목,12.398
2021,3,구로기적의도서관,서울특별시,28109,금,10.646
2021,3,구로기적의도서관,서울특별시,28109,토,21.17
2021,3,서대문구립이진아기념도서관,서울특별시,28200,일,24.176
2021,3,서대문구립이진아기념도서관,서울특별시,28200,월,0.016
2021,3,서대문구립이진아기념도서관,서울특별시,28200,화,20.526
2021,3,서대문구립이진아기념도서관,서울특별시,28200,수,14.925
2021,3,서대문구립이진아기념도서관,서울특별시,28200,목,12.381
2021,3,서대문구립이진아기념도서관,서울특별시,28200,금,10.129
2021,3,서대문구립이진아기념도서관,서울특별시,28200,토,17.848
2021,3,홍은도담도서관,서울특별시,28201,일,21.485
2021,3,홍은도담도서관,서울특별시,28201,월,10.115
2021,3,홍은도담도서관,서울특별시,28201,화,18.364
2021,3,홍은도담도서관,서울특별시,28201,수,14.347
2021,3,홍은도담도서관,서울특별시,28201,목,15.423
2021,3,홍은도담도서관,서울특별시,28201,금,0
2021,3,홍은도담도서관,서울특별시,28201,토,20.265
2021,3,남가좌새롬어린이도서관,서울특별시,28202,일,18.386
2021,3,남가좌새롬어린이도서관,서울특별시,28202,월,0
2021,3,남가좌새롬어린이도서관,서울특별시,28202,화,22.024
2021,3,남가좌새롬어린이도서관,서울특별시,28202,수,18.513
2021,3,남가좌새롬어린이도서관,서울특별시,28202,목,14.89
2021,3,남가좌새롬어린이도서관,서울특별시,28202,금,12.172
2021,3,남가좌새롬어린이도서관,서울특별시,28202,토,14.016
2021,3,알음알음작은도서관,서울특별시,28203,일,0
2021,3,알음알음작은도서관,서울특별시,28203,월,12.933
2021,3,알음알음작은도서관,서울특별시,28203,화,29.144
2021,3,알음알음작은도서관,서울특별시,28203,수,22.769
2021,3,알음알음작은도서관,서울특별시,28203,목,20.583
2021,3,알음알음작은도서관,서울특별시,28203,금,14.572
2021,3,알음알음작은도서관,서울특별시,28203,토,0
2021,3,하늘샘작은도서관,서울특별시,28204,일,0
2021,3,하늘샘작은도서관,서울특별시,28204,월,11.839
2021,3,하늘샘작은도서관,서울특별시,28204,화,23.256
2021,3,하늘샘작은도서관,서울특별시,28204,수,22.41
2021,3,하늘샘작은도서관,서울특별시,28204,목,20.085
2021,3,하늘샘작은도서관,서울특별시,28204,금,22.41
2021,3,하늘샘작은도서관,서울특별시,28204,토,0
2021,3,북아현마을 북카페,서울특별시,28205,일,0
2021,3,북아현마을 북카페,서울특별시,28205,월,11.798
2021,3,북아현마을 북카페,서울특별시,28205,화,27.448
2021,3,북아현마을 북카페,서울특별시,28205,수,25.04
2021,3,북아현마을 북카페,서울특별시,28205,목,18.62
2021,3,북아현마을 북카페,서울특별시,28205,금,17.095
2021,3,북아현마을 북카페,서울특별시,28205,토,0
2021,3,아이누리작은도서관,서울특별시,28206,일,0
2021,3,아이누리작은도서관,서울특별시,28206,월,14.157
2021,3,아이누리작은도서관,서울특별시,28206,화,33.146
2021,3,아이누리작은도서관,서울특별시,28206,수,25.056
2021,3,아이누리작은도서관,서울특별시,28206,목,15.843
2021,3,아이누리작은도서관,서울특별시,28206,금,11.798
2021,3,아이누리작은도서관,서울특별시,28206,토,0
2021,3,행복작은도서관,서울특별시,28207,일,0
2021,3,행복작은도서관,서울특별시,28207,월,12.411
2021,3,행복작은도서관,서울특별시,28207,화,32.979
2021,3,행복작은도서관,서울특별시,28207,수,22.695
2021,3,행복작은도서관,서울특별시,28207,목,19.858
2021,3,행복작은도서관,서울특별시,28207,금,12.057
2021,3,행복작은도서관,서울특별시,28207,토,0
2021,3,논골작은도서관,서울특별시,28208,일,0
2021,3,논골작은도서관,서울특별시,28208,월,14.172
2021,3,논골작은도서관,서울특별시,28208,화,34.236
2021,3,논골작은도서관,서울특별시,28208,수,10.35
2021,3,논골작은도서관,서울특별시,28208,목,22.93
2021,3,논골작은도서관,서울특별시,28208,금,18.312
2021,3,논골작은도서관,서울특별시,28208,토,0
2021,3,파랑새작은도서관,서울특별시,28209,일,0
2021,3,파랑새작은도서관,서울특별시,28209,월,12.091
2021,3,파랑새작은도서관,서울특별시,28209,화,34.236
2021,3,파랑새작은도서관,서울특별시,28209,수,18.462
2021,3,파랑새작은도서관,서울특별시,28209,목,21.603
2021,3,파랑새작은도서관,서울특별시,28209,금,13.608
2021,3,파랑새작은도서관,서울특별시,28209,토,0
2021,3,이팝꽃향기작은도서관,서울특별시,28210,일,0
2021,3,이팝꽃향기작은도서관,서울특별시,28210,월,11.936
2021,3,이팝꽃향기작은도서관,서울특별시,28210,화,30.769
2021,3,이팝꽃향기작은도서관,서울특별시,28210,수,19.363
2021,3,이팝꽃향기작은도서관,서울특별시,28210,목,22.812
2021,3,이팝꽃향기작은도서관,서울특별시,28210,금,15.119
2021,3,이팝꽃향기작은도서관,서울특별시,28210,토,0
2021,3,늘푸른열린작은도서관,서울특별시,28211,일,0
2021,3,늘푸른열린작은도서관,서울특별시,28211,월,13.628
2021,3,늘푸른열린작은도서관,서울특별시,28211,화,27.635
2021,3,늘푸른열린작은도서관,서울특별시,28211,수,22.982
2021,3,늘푸른열린작은도서관,서울특별시,28211,목,22.792
2021,3,늘푸른열린작은도서관,서울특별시,28211,금,12.963
2021,3,늘푸른열린작은도서관,서울특별시,28211,토,0
2021,3,가슴따뜻한작은도서관,서울특별시,28212,일,0
2021,3,가슴따뜻한작은도서관,서울특별시,28212,월,19.718
2021,3,가슴따뜻한작은도서관,서울특별시,28212,화,15.493
2021,3,가슴따뜻한작은도서관,서울특별시,28212,수,25.352
2021,3,가슴따뜻한작은도서관,서울특별시,28212,목,15.493
2021,3,가슴따뜻한작은도서관,서울특별시,28212,금,23.944
2021,3,가슴따뜻한작은도서관,서울특별시,28212,토,0
2021,3,새싹작은도서관,서울특별시,28213,일,0
2021,3,새싹작은도서관,서울특별시,28213,월,10.742
2021,3,새싹작은도서관,서울특별시,28213,화,32.464
2021,3,새싹작은도서관,서울특별시,28213,수,20.3
2021,3,새싹작은도서관,서울특별시,28213,목,25.434
2021,3,새싹작은도서관,서울특별시,28213,금,11.058
2021,3,새싹작은도서관,서울특별시,28213,토,0
2021,3,문화촌어린이작은도서관,서울특별시,28214,일,0
2021,3,문화촌어린이작은도서관,서울특별시,28214,월,12.428
2021,3,문화촌어린이작은도서관,서울특별시,28214,화,24.474
2021,3,문화촌어린이작은도서관,서울특별시,28214,수,19.312
2021,3,문화촌어린이작은도서관,서울특별시,28214,목,14.723
2021,3,문화촌어린이작은도서관,서울특별시,28214,금,29.063
2021,3,문화촌어린이작은도서관,서울특별시,28214,토,0
2021,3,햇살작은도서관,서울특별시,28215,일,0
2021,3,햇살작은도서관,서울특별시,28215,월,14.694
2021,3,햇살작은도서관,서울특별시,28215,화,23.265
2021,3,햇살작은도서관,서울특별시,28215,수,25.034
2021,3,햇살작은도서관,서울특별시,28215,목,16.054
2021,3,햇살작은도서관,서울특별시,28215,금,20.952
2021,3,햇살작은도서관,서울특별시,28215,토,0
2021,3,꿈이있는작은도서관,서울특별시,28216,일,0
2021,3,꿈이있는작은도서관,서울특별시,28216,월,12.536
2021,3,꿈이있는작은도서관,서울특별시,28216,화,23.932
2021,3,꿈이있는작은도서관,서울특별시,28216,수,16.524
2021,3,꿈이있는작은도서관,서울특별시,28216,목,18.234
2021,3,꿈이있는작은도서관,서울특별시,28216,금,28.775
2021,3,꿈이있는작은도서관,서울특별시,28216,토,0
2021,4,성북정보도서관,서울특별시,100,일,19.717
2021,4,성북정보도서관,서울특별시,100,월,6.378
2021,4,성북정보도서관,서울특별시,100,화,15.45
2021,4,성북정보도서관,서울특별시,100,수,13.111
2021,4,성북정보도서관,서울특별시,100,목,14.94
2021,4,성북정보도서관,서울특별시,100,금,12.729
2021,4,성북정보도서관,서울특별시,100,토,17.675
2021,4,해오름도서관,서울특별시,101,일,14.986
2021,4,해오름도서관,서울특별시,101,월,0.366
2021,4,해오름도서관,서울특별시,101,화,19.334
2021,4,해오름도서관,서울특별시,101,수,15.018
2021,4,해오름도서관,서울특별시,101,목,18.012
2021,4,해오름도서관,서울특별시,101,금,19.669
2021,4,해오름도서관,서울특별시,101,토,12.613
2021,4,아리랑도서관,서울특별시,102,일,18.795
2021,4,아리랑도서관,서울특별시,102,월,6.437
2021,4,아리랑도서관,서울특별시,102,화,17.386
2021,4,아리랑도서관,서울특별시,102,수,13.623
2021,4,아리랑도서관,서울특별시,102,목,13.249
2021,4,아리랑도서관,서울특별시,102,금,14.907
2021,4,아리랑도서관,서울특별시,102,토,15.603
2021,4,서경로꿈마루도서관,서울특별시,103,일,12.679
2021,4,서경로꿈마루도서관,서울특별시,103,월,0.243
2021,4,서경로꿈마루도서관,서울특별시,103,화,19.612
2021,4,서경로꿈마루도서관,서울특별시,103,수,14.513
2021,4,서경로꿈마루도서관,서울특별시,103,목,19.45
2021,4,서경로꿈마루도서관,서울특별시,103,금,16.941
2021,4,서경로꿈마루도서관,서울특별시,103,토,16.563
2021,4,석관동미리내도서관,서울특별시,104,일,15.995
2021,4,석관동미리내도서관,서울특별시,104,월,0.483
2021,4,석관동미리내도서관,서울특별시,104,화,15.65
2021,4,석관동미리내도서관,서울특별시,104,수,15.719
2021,4,석관동미리내도서관,서울특별시,104,목,15.443
2021,4,석관동미리내도서관,서울특별시,104,금,19.148
2021,4,석관동미리내도서관,서울특별시,104,토,17.56
2021,4,정릉도서관,서울특별시,105,일,11.636
2021,4,정릉도서관,서울특별시,105,월,0.273
2021,4,정릉도서관,서울특별시,105,화,20.841
2021,4,정릉도서관,서울특별시,105,수,15.841
2021,4,정릉도서관,서울특별시,105,목,18.205
2021,4,정릉도서관,서울특별시,105,금,19.5
2021,4,정릉도서관,서울특별시,105,토,13.705
2021,4,달빛마루도서관,서울특별시,106,일,17.025
2021,4,달빛마루도서관,서울특별시,106,월,0.56
2021,4,달빛마루도서관,서울특별시,106,화,18.233
2021,4,달빛마루도서관,서울특별시,106,수,14.993
2021,4,달빛마루도서관,서울특별시,106,목,18.365
2021,4,달빛마루도서관,서울특별시,106,금,15.876
2021,4,달빛마루도서관,서울특별시,106,토,14.948
2021,4,청수도서관,서울특별시,107,일,19.407
2021,4,청수도서관,서울특별시,107,월,0.567
2021,4,청수도서관,서울특별시,107,화,19.603
2021,4,청수도서관,서울특별시,107,수,10.968
2021,4,청수도서관,서울특별시,107,목,14.959
2021,4,청수도서관,서울특별시,107,금,17.881
2021,4,청수도서관,서울특별시,107,토,16.616
2021,4,종암동새날도서관,서울특별시,108,일,18.006
2021,4,종암동새날도서관,서울특별시,108,월,0.225
2021,4,종암동새날도서관,서울특별시,108,화,20.826
2021,4,종암동새날도서관,서울특별시,108,수,14.855
2021,4,종암동새날도서관,서울특별시,108,목,16.867
2021,4,종암동새날도서관,서울특별시,108,금,14.1
2021,4,종암동새날도서관,서울특별시,108,토,15.12
2021,4,월곡꿈그림도서관,서울특별시,109,일,15.455
2021,4,월곡꿈그림도서관,서울특별시,109,월,0.778
2021,4,월곡꿈그림도서관,서울특별시,109,화,15.455
2021,4,월곡꿈그림도서관,서울특별시,109,수,12.107
2021,4,월곡꿈그림도서관,서울특별시,109,목,21.407
2021,4,월곡꿈그림도서관,서울특별시,109,금,19.175
2021,4,월곡꿈그림도서관,서울특별시,109,토,15.624
2021,4,아리랑어린이도서관,서울특별시,110,일,17.924
2021,4,아리랑어린이도서관,서울특별시,110,월,7.249
2021,4,아리랑어린이도서관,서울특별시,110,화,14.945
2021,4,아리랑어린이도서관,서울특별시,110,수,14.191
2021,4,아리랑어린이도서관,서울특별시,110,목,14.83
2021,4,아리랑어린이도서관,서울특별시,110,금,15.405
2021,4,아리랑어린이도서관,서울특별시,110,토,15.456
2021,4,장위행복누림도서관,서울특별시,113,일,0.452
2021,4,장위행복누림도서관,서울특별시,113,월,0.251
2021,4,장위행복누림도서관,서울특별시,113,화,20.678
2021,4,장위행복누림도서관,서울특별시,113,수,19.548
2021,4,장위행복누림도서관,서울특별시,113,목,18.545
2021,4,장위행복누림도서관,서울특별시,113,금,25.471
2021,4,장위행복누림도서관,서울특별시,113,토,15.056
2021,4,성북길빛도서관,서울특별시,114,일,18.306
2021,4,성북길빛도서관,서울특별시,114,월,0.194
2021,4,성북길빛도서관,서울특별시,114,화,18.371
2021,4,성북길빛도서관,서울특별시,114,수,11.152
2021,4,성북길빛도서관,서울특별시,114,목,19.435
2021,4,성북길빛도서관,서울특별시,114,금,16.494
2021,4,성북길빛도서관,서울특별시,114,토,16.048
2021,4,글빛도서관,서울특별시,115,일,18.676
2021,4,글빛도서관,서울특별시,115,월,0
2021,4,글빛도서관,서울특별시,115,화,19.139
2021,4,글빛도서관,서울특별시,115,수,14.214
2021,4,글빛도서관,서울특별시,115,목,16.325
2021,4,글빛도서관,서울특별시,115,금,15.615
2021,4,글빛도서관,서울특별시,115,토,16.032
2021,4,동대문구정보화도서관,서울특별시,1200,일,20.835
2021,4,동대문구정보화도서관,서울특별시,1200,월,0
2021,4,동대문구정보화도서관,서울특별시,1200,화,18.243
2021,4,동대문구정보화도서관,서울특별시,1200,수,11.257
2021,4,동대문구정보화도서관,서울특별시,1200,목,13.301
2021,4,동대문구정보화도서관,서울특별시,1200,금,19.895
2021,4,동대문구정보화도서관,서울특별시,1200,토,16.47
2021,4,장안어린이도서관,서울특별시,1201,일,18.783
2021,4,장안어린이도서관,서울특별시,1201,월,14.406
2021,4,장안어린이도서관,서울특별시,1201,화,14.238
2021,4,장안어린이도서관,서울특별시,1201,수,11.259
2021,4,장안어린이도서관,서울특별시,1201,목,21.678
2021,4,장안어린이도서관,서울특별시,1201,금,0
2021,4,장안어린이도서관,서울특별시,1201,토,19.636
2021,4,용두어린이영어도서관,서울특별시,1202,일,17.679
2021,4,용두어린이영어도서관,서울특별시,1202,월,17.162
2021,4,용두어린이영어도서관,서울특별시,1202,화,15.546
2021,4,용두어린이영어도서관,서울특별시,1202,수,23.303
2021,4,용두어린이영어도서관,서울특별시,1202,목,11.151
2021,4,용두어린이영어도서관,서울특별시,1202,금,0
2021,4,용두어린이영어도서관,서울특별시,1202,토,15.158
2021,4,이문체육문화센터 어린이도서관,서울특별시,1203,일,0
2021,4,이문체육문화센터 어린이도서관,서울특별시,1203,월,13.545
2021,4,이문체육문화센터 어린이도서관,서울특별시,1203,화,11.57
2021,4,이문체육문화센터 어린이도서관,서울특별시,1203,수,12.534
2021,4,이문체육문화센터 어린이도서관,서울특별시,1203,목,21.625
2021,4,이문체육문화센터 어린이도서관,서울특별시,1203,금,21.488
2021,4,이문체육문화센터 어린이도서관,서울특별시,1203,토,19.238
2021,4,이문어린이도서관,서울특별시,1204,일,18.511
2021,4,이문어린이도서관,서울특별시,1204,월,0
2021,4,이문어린이도서관,서울특별시,1204,화,14.61
2021,4,이문어린이도서관,서울특별시,1204,수,18.582
2021,4,이문어린이도서관,서울특별시,1204,목,18.582
2021,4,이문어린이도서관,서울특별시,1204,금,10.567
2021,4,이문어린이도서관,서울특별시,1204,토,19.149
2021,4,동대문구답십리도서관,서울특별시,1205,일,19.527
2021,4,동대문구답십리도서관,서울특별시,1205,월,14.4
2021,4,동대문구답십리도서관,서울특별시,1205,화,15.505
2021,4,동대문구답십리도서관,서울특별시,1205,수,12.135
2021,4,동대문구답십리도서관,서울특별시,1205,목,18.517
2021,4,동대문구답십리도서관,서울특별시,1205,금,0
2021,4,동대문구답십리도서관,서울특별시,1205,토,19.915
2021,4,전곡마을 작은도서관,서울특별시,1206,일,9.983
2021,4,전곡마을 작은도서관,서울특별시,1206,월,7.107
2021,4,전곡마을 작은도서관,서울특별시,1206,화,24.535
2021,4,전곡마을 작은도서관,서울특별시,1206,수,9.645
2021,4,전곡마을 작은도서관,서울특별시,1206,목,17.09
2021,4,전곡마을 작은도서관,서울특별시,1206,금,14.89
2021,4,전곡마을 작은도서관,서울특별시,1206,토,16.751
2021,4,장안 가온누리 작은도서관,서울특별시,1207,일,7.883
2021,4,장안 가온누리 작은도서관,서울특별시,1207,월,6.491
2021,4,장안 가온누리 작은도서관,서울특별시,1207,화,12.21
2021,4,장안 가온누리 작은도서관,서울특별시,1207,수,25.039
2021,4,장안 가온누리 작은도서관,서울특별시,1207,목,23.648
2021,4,장안 가온누리 작은도서관,서울특별시,1207,금,18.238
2021,4,장안 가온누리 작은도서관,서울특별시,1207,토,6.491
2021,4,동대문구 장안 벚꽃길 작은도서관,서울특별시,1208,일,11.887
2021,4,동대문구 장안 벚꽃길 작은도서관,서울특별시,1208,월,7.947
2021,4,동대문구 장안 벚꽃길 작은도서관,서울특별시,1208,화,13.476
2021,4,동대문구 장안 벚꽃길 작은도서관,서울특별시,1208,수,22.944
2021,4,동대문구 장안 벚꽃길 작은도서관,서울특별시,1208,목,19.558
2021,4,동대문구 장안 벚꽃길 작은도서관,서울특별시,1208,금,15.757
2021,4,동대문구 장안 벚꽃길 작은도서관,서울특별시,1208,토,8.431
2021,4,휘경어린이도서관,서울특별시,1209,일,12.001
2021,4,휘경어린이도서관,서울특별시,1209,월,0
2021,4,휘경어린이도서관,서울특별시,1209,화,9.021
2021,4,휘경어린이도서관,서울특별시,1209,수,11.857
2021,4,휘경어린이도서관,서울특별시,1209,목,19.772
2021,4,휘경어린이도서관,서울특별시,1209,금,34.177
2021,4,휘경어린이도서관,서울특별시,1209,토,13.171
2021,4,답십리1동 아름드리 작은도서관,서울특별시,1212,일,6.873
2021,4,답십리1동 아름드리 작은도서관,서울특별시,1212,월,19.588
2021,4,답십리1동 아름드리 작은도서관,서울특별시,1212,화,5.842
2021,4,답십리1동 아름드리 작은도서관,서울특별시,1212,수,7.56
2021,4,답십리1동 아름드리 작은도서관,서울특별시,1212,목,16.151
2021,4,답십리1동 아름드리 작은도서관,서울특별시,1212,금,28.179
2021,4,답십리1동 아름드리 작은도서관,서울특별시,1212,토,15.808
2021,4,답십리2동 민들레 작은도서관,서울특별시,1213,일,0
2021,4,답십리2동 민들레 작은도서관,서울특별시,1213,월,21.53
2021,4,답십리2동 민들레 작은도서관,서울특별시,1213,화,15.297
2021,4,답십리2동 민들레 작은도서관,서울특별시,1213,수,15.014
2021,4,답십리2동 민들레 작은도서관,서울특별시,1213,목,20.113
2021,4,답십리2동 민들레 작은도서관,서울특별시,1213,금,28.045
2021,4,답십리2동 민들레 작은도서관,서울특별시,1213,토,0
2021,4,이문2동 작은도서관,서울특별시,1214,일,0
2021,4,이문2동 작은도서관,서울특별시,1214,월,34.146
2021,4,이문2동 작은도서관,서울특별시,1214,화,10.976
2021,4,이문2동 작은도서관,서울특별시,1214,수,21.951
2021,4,이문2동 작은도서관,서울특별시,1214,목,24.39
2021,4,이문2동 작은도서관,서울특별시,1214,금,8.537
2021,4,이문2동 작은도서관,서울특별시,1214,토,0
2021,4,장안2동 작은도서관,서울특별시,1215,일,0
2021,4,장안2동 작은도서관,서울특별시,1215,월,0
2021,4,장안2동 작은도서관,서울특별시,1215,화,0
2021,4,장안2동 작은도서관,서울특별시,1215,수,0
2021,4,장안2동 작은도서관,서울특별시,1215,목,0
2021,4,장안2동 작은도서관,서울특별시,1215,금,0
2021,4,장안2동 작은도서관,서울특별시,1215,토,0
2021,4,용신동 작은도서관,서울특별시,1216,일,0
2021,4,용신동 작은도서관,서울특별시,1216,월,0
2021,4,용신동 작은도서관,서울특별시,1216,화,0
2021,4,용신동 작은도서관,서울특별시,1216,수,0
2021,4,용신동 작은도서관,서울특별시,1216,목,0
2021,4,용신동 작은도서관,서울특별시,1216,금,0
2021,4,용신동 작은도서관,서울특별시,1216,토,0
2021,4,회기동 꿈자람 작은도서관,서울특별시,1217,일,0
2021,4,회기동 꿈자람 작은도서관,서울특별시,1217,월,62.069
2021,4,회기동 꿈자람 작은도서관,서울특별시,1217,화,0
2021,4,회기동 꿈자람 작은도서관,서울특별시,1217,수,0
2021,4,회기동 꿈자람 작은도서관,서울특별시,1217,목,6.897
2021,4,회기동 꿈자람 작은도서관,서울특별시,1217,금,31.034
2021,4,회기동 꿈자람 작은도서관,서울특별시,1217,토,0
2021,4,장안1동 작은도서관,서울특별시,1218,일,0
2021,4,장안1동 작은도서관,서울특별시,1218,월,0
2021,4,장안1동 작은도서관,서울특별시,1218,화,0
2021,4,장안1동 작은도서관,서울특별시,1218,수,0
2021,4,장안1동 작은도서관,서울특별시,1218,목,0
2021,4,장안1동 작은도서관,서울특별시,1218,금,0
2021,4,장안1동 작은도서관,서울특별시,1218,토,0
2021,4,제기동 미래뜰 작은도서관,서울특별시,1219,일,15.021
2021,4,제기동 미래뜰 작은도서관,서울특별시,1219,월,8.798
2021,4,제기동 미래뜰 작은도서관,서울특별시,1219,화,16.094
2021,4,제기동 미래뜰 작은도서관,서울특별시,1219,수,17.382
2021,4,제기동 미래뜰 작은도서관,서울특별시,1219,목,9.871
2021,4,제기동 미래뜰 작은도서관,서울특별시,1219,금,12.232
2021,4,제기동 미래뜰 작은도서관,서울특별시,1219,토,20.601
2021,4,휘경2동 꿈빛누리 작은도서관,서울특별시,1220,일,10.256
2021,4,휘경2동 꿈빛누리 작은도서관,서울특별시,1220,월,24.359
2021,4,휘경2동 꿈빛누리 작은도서관,서울특별시,1220,화,16.239
2021,4,휘경2동 꿈빛누리 작은도서관,서울특별시,1220,수,10.256
2021,4,휘경2동 꿈빛누리 작은도서관,서울특별시,1220,목,11.538
2021,4,휘경2동 꿈빛누리 작은도서관,서울특별시,1220,금,9.829
2021,4,휘경2동 꿈빛누리 작은도서관,서울특별시,1220,토,17.521
2021,4,이문1동 꿈꾸는 작은도서관,서울특별시,1221,일,14.136
2021,4,이문1동 꿈꾸는 작은도서관,서울특별시,1221,월,11.518
2021,4,이문1동 꿈꾸는 작은도서관,서울특별시,1221,화,13.613
2021,4,이문1동 꿈꾸는 작은도서관,서울특별시,1221,수,6.283
2021,4,이문1동 꿈꾸는 작은도서관,서울특별시,1221,목,7.853
2021,4,이문1동 꿈꾸는 작은도서관,서울특별시,1221,금,5.759
2021,4,이문1동 꿈꾸는 작은도서관,서울특별시,1221,토,40.838
2021,4,휘경1동 새싹마루 작은도서관,서울특별시,1222,일,6.189
2021,4,휘경1동 새싹마루 작은도서관,서울특별시,1222,월,0
2021,4,휘경1동 새싹마루 작은도서관,서울특별시,1222,화,26.059
2021,4,휘경1동 새싹마루 작은도서관,서울특별시,1222,수,16.938
2021,4,휘경1동 새싹마루 작은도서관,서울특별시,1222,목,16.938
2021,4,휘경1동 새싹마루 작은도서관,서울특별시,1222,금,21.824
2021,4,휘경1동 새싹마루 작은도서관,서울특별시,1222,토,12.052
2021,4,전농2동 뜨락 작은도서관,서울특별시,1223,일,7.021
2021,4,전농2동 뜨락 작은도서관,서울특별시,1223,월,14.421
2021,4,전농2동 뜨락 작은도서관,서울특별시,1223,화,12.144
2021,4,전농2동 뜨락 작은도서관,서울특별시,1223,수,15.75
2021,4,전농2동 뜨락 작은도서관,서울특별시,1223,목,19.734
2021,4,전농2동 뜨락 작은도서관,서울특별시,1223,금,20.114
2021,4,전농2동 뜨락 작은도서관,서울특별시,1223,토,10.816
2021,4,동대문책마당도서관,서울특별시,1224,일,0
2021,4,동대문책마당도서관,서울특별시,1224,월,18.698
2021,4,동대문책마당도서관,서울특별시,1224,화,21.625
2021,4,동대문책마당도서관,서울특별시,1224,수,17.256
2021,4,동대문책마당도서관,서울특별시,1224,목,19.79
2021,4,동대문책마당도서관,서울특별시,1224,금,22.63
2021,4,동대문책마당도서관,서울특별시,1224,토,0
2021,4,장안마루 작은도서관,서울특별시,1225,일,9.697
2021,4,장안마루 작은도서관,서울특별시,1225,월,10.141
2021,4,장안마루 작은도서관,서울특별시,1225,화,13.694
2021,4,장안마루 작은도서관,서울특별시,1225,수,19.245
2021,4,장안마루 작은도서관,서울특별시,1225,목,21.688
2021,4,장안마루 작은도서관,서울특별시,1225,금,18.653
2021,4,장안마루 작은도서관,서울특별시,1225,토,6.884
2021,4,배봉산 숲속도서관,서울특별시,1226,일,16.657
2021,4,배봉산 숲속도서관,서울특별시,1226,월,0
2021,4,배봉산 숲속도서관,서울특별시,1226,화,18.488
2021,4,배봉산 숲속도서관,서울특별시,1226,수,13.763
2021,4,배봉산 숲속도서관,서울특별시,1226,목,18.409
2021,4,배봉산 숲속도서관,서울특별시,1226,금,20.28
2021,4,배봉산 숲속도서관,서울특별시,1226,토,12.404
2021,4,장안꿈마루어린이 작은도서관,서울특별시,1227,일,7.933
2021,4,장안꿈마루어린이 작은도서관,서울특별시,1227,월,8.977
2021,4,장안꿈마루어린이 작은도서관,서울특별시,1227,화,19.207
2021,4,장안꿈마루어린이 작은도서관,서울특별시,1227,수,19.207
2021,4,장안꿈마루어린이 작은도서관,서울특별시,1227,목,17.954
2021,4,장안꿈마루어린이 작은도서관,서울특별시,1227,금,21.086
2021,4,장안꿈마루어린이 작은도서관,서울특별시,1227,토,5.637
2021,4,서초구립반포도서관,서울특별시,4400,일,20.345
2021,4,서초구립반포도서관,서울특별시,4400,월,0
2021,4,서초구립반포도서관,서울특별시,4400,화,16.6
2021,4,서초구립반포도서관,서울특별시,4400,수,16.521
2021,4,서초구립반포도서관,서울특별시,4400,목,13.845
2021,4,서초구립반포도서관,서울특별시,4400,금,16.505
2021,4,서초구립반포도서관,서울특별시,4400,토,16.183
2021,4,서초1동 작은도서관,서울특별시,4403,일,0
2021,4,서초1동 작은도서관,서울특별시,4403,월,22.677
2021,4,서초1동 작은도서관,서울특별시,4403,화,18.34
2021,4,서초1동 작은도서관,서울특별시,4403,수,15.366
2021,4,서초1동 작은도서관,서울특별시,4403,목,21.561
2021,4,서초1동 작은도서관,서울특별시,4403,금,22.057
2021,4,서초1동 작은도서관,서울특별시,4403,토,0
2021,4,서이도서관,서울특별시,4404,일,15.434
2021,4,서이도서관,서울특별시,4404,월,0
2021,4,서이도서관,서울특별시,4404,화,21.788
2021,4,서이도서관,서울특별시,4404,수,16.39
2021,4,서이도서관,서울특별시,4404,목,15.884
2021,4,서이도서관,서울특별시,4404,금,18.358
2021,4,서이도서관,서울특별시,4404,토,12.145
2021,4,서초3동 작은도서관,서울특별시,4405,일,0
2021,4,서초3동 작은도서관,서울특별시,4405,월,20.097
2021,4,서초3동 작은도서관,서울특별시,4405,화,18.715
2021,4,서초3동 작은도서관,서울특별시,4405,수,16.851
2021,4,서초3동 작은도서관,서울특별시,4405,목,20.097
2021,4,서초3동 작은도서관,서울특별시,4405,금,24.24
2021,4,서초3동 작은도서관,서울특별시,4405,토,0
2021,4,서초4동 작은도서관,서울특별시,4406,일,0
2021,4,서초4동 작은도서관,서울특별시,4406,월,21.328
2021,4,서초4동 작은도서관,서울특별시,4406,화,19.632
2021,4,서초4동 작은도서관,서울특별시,4406,수,14.59
2021,4,서초4동 작은도서관,서울특별시,4406,목,21.619
2021,4,서초4동 작은도서관,서울특별시,4406,금,22.831
2021,4,서초4동 작은도서관,서울특별시,4406,토,0
2021,4,잠원도서관,서울특별시,4407,일,10.224
2021,4,잠원도서관,서울특별시,4407,월,0.013
2021,4,잠원도서관,서울특별시,4407,화,22.613
2021,4,잠원도서관,서울특별시,4407,수,18.032
